Ano;UF;MUNICIPIO;CODMUN_IBGE
201812;MG;JEQUITINHONHA;3135803
201812;MG;JEQUITINHONHA;3135803
201812;MG;JEQUITINHONHA;3135803
201812;MG;JOAIMA;3136009
201812;MG;JOAIMA;3136009
201812;MG;JOAO MONLEVADE;3136207
201812;MG;JOAO MONLEVADE;3136207
201812;MG;JOAO MONLEVADE;3136207
201812;MG;JOAO MONLEVADE;3136207
201812;MG;JOAO MONLEVADE;3136207
201812;MG;JOAO MONLEVADE;3136207
201812;MG;JOAO MONLEVADE;3136207
201812;MG;JOAO PINHEIRO;3136306
201812;MG;JOAO PINHEIRO;3136306
201812;MG;JOAO PINHEIRO;3136306
201812;MG;JOAO PINHEIRO;3136306
201812;MG;JOAO PINHEIRO;3136306
201812;MG;JUATUBA;3136652
201812;MG;JUATUBA;3136652
201812;MG;JUATUBA;3136652
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;JUIZ DE FORA;3136702
201812;MG;LADAINHA;3137007
201812;MG;LAGAMAR;3137106
201812;MG;LAGOA DA PRATA;3137205
201812;MG;LAGOA DA PRATA;3137205
201812;MG;LAGOA DA PRATA;3137205
201812;MG;LAGOA DA PRATA;3137205
201812;MG;LAGOA DOURADA;3137403
201812;MG;LAGOA FORMOSA;3137502
201812;MG;LAGOA SANTA;3137601
201812;MG;LAGOA SANTA;3137601
201812;MG;LAGOA SANTA;3137601
201812;MG;LAGOA SANTA;3137601
201812;MG;LAGOA SANTA;3137601
201812;MG;LAJINHA;3137700
201812;MG;LAJINHA;3137700
201812;MG;LAJINHA;3137700
201812;MG;LAMBARI;3137809
201812;MG;LAMBARI;3137809
201812;MG;LAMBARI;3137809
201812;MG;LAMBARI;3137809
201812;MG;LARANJAL;3138005
201812;MG;LAVRAS;3138203
201812;MG;LAVRAS;3138203
201812;MG;LAVRAS;3138203
201812;MG;LAVRAS;3138203
201812;MG;LAVRAS;3138203
201812;MG;LAVRAS;3138203
201812;MG;LAVRAS;3138203
201812;MG;LAVRAS;3138203
201812;MG;LEOPOLDINA;3138401
201812;MG;LEOPOLDINA;3138401
201812;MG;LEOPOLDINA;3138401
201812;MG;LEOPOLDINA;3138401
201812;MG;LEOPOLDINA;3138401
201812;MG;LEOPOLDINA;3138401
201812;MG;LEOPOLDINA;3138401
201812;MG;LIMA DUARTE;3138609
201812;MG;LIMA DUARTE;3138609
201812;MG;LIMEIRA DO OESTE;3138625
201812;MG;LUZ;3138807
201812;MG;LUZ;3138807
201812;MG;LUZ;3138807
201812;MG;MACHACALIS;3138906
201812;MG;MACHADO;3139003
201812;MG;MACHADO;3139003
201812;MG;MACHADO;3139003
201812;MG;MACHADO;3139003
201812;MG;MALACACHETA;3139201
201812;MG;MALACACHETA;3139201
201812;MG;MALACACHETA;3139201
201812;MG;MANGA;3139300
201812;MG;MANHUACU;3139409
201812;MG;MANHUACU;3139409
201812;MG;MANHUACU;3139409
201812;MG;MANHUACU;3139409
201812;MG;MANHUACU;3139409
201812;MG;MANHUACU;3139409
201812;MG;MANHUMIRIM;3139508
201812;MG;MANHUMIRIM;3139508
201812;MG;MANHUMIRIM;3139508
201812;MG;MANHUMIRIM;3139508
201812;MG;MANTENA;3139607
201812;MG;MANTENA;3139607
201812;MG;MANTENA;3139607
201812;MG;MANTENA;3139607
201812;MG;MAR DE ESPANHA;3139805
201812;MG;MARAVILHAS;3139706
201812;MG;MARIA DA FE;3139904
201812;MG;MARIA DA FE;3139904
201812;MG;MARIA DA FE;3139904
201812;MG;MARIANA;3140001
201812;MG;MARIANA;3140001
201812;MG;MARIANA;3140001
201812;MG;MARIANA;3140001
201812;MG;MARIANA;3140001
201812;MG;MARTINHO CAMPOS;3140506
201812;MG;MARTINHO CAMPOS;3140506
201812;MG;MATA VERDE;3140555
201812;MG;MATEUS LEME;3140704
201812;MG;MATEUS LEME;3140704
201812;MG;MATEUS LEME;3140704
201812;MG;MATEUS LEME;3140704
201812;MG;MATEUS LEME;3140704
201812;MG;MATHIAS LOBATO;3171501
201812;MG;MATIAS BARBOSA;3140803
201812;MG;MATIAS BARBOSA;3140803
201812;MG;MATIPO;3140902
201812;MG;MATIPO;3140902
201812;MG;MATO VERDE;3141009
201812;MG;MATO VERDE;3141009
201812;MG;MATOZINHOS;3141108
201812;MG;MATOZINHOS;3141108
201812;MG;MATOZINHOS;3141108
201812;MG;MATOZINHOS;3141108
201812;MG;MEDINA;3141405
201812;MG;MEDINA;3141405
201812;MG;MENDES PIMENTEL;3141504
201812;MG;MERCES;3141603
201812;MG;MINAS NOVAS;3141801
201812;MG;MIRABELA;3142007
201812;MG;MIRABELA;3142007
201812;MG;MIRADOURO;3142106
201812;MG;MIRAI;3142205
201812;MG;MOEDA;3142304
201812;MG;MOEMA;3142403
201812;MG;MONSENHOR PAULO;3142601
201812;MG;MONSENHOR PAULO;3142601
201812;MG;MONSENHOR PAULO;3142601
201812;MG;MONTALVANIA;3142700
201812;MG;MONTE ALEGRE DE MINAS;3142809
201812;MG;MONTE ALEGRE DE MINAS;3142809
201812;MG;MONTE ALEGRE DE MINAS;3142809
201812;MG;MONTE AZUL;3142908
201812;MG;MONTE AZUL;3142908
201812;MG;MONTE BELO;3143005
201812;MG;MONTE CARMELO;3143104
201812;MG;MONTE CARMELO;3143104
201812;MG;MONTE CARMELO;3143104
201812;MG;MONTE CARMELO;3143104
201812;MG;MONTE CARMELO;3143104
201812;MG;MONTE SANTO DE MINAS;3143203
201812;MG;MONTE SANTO DE MINAS;3143203
201812;MG;MONTE SANTO DE MINAS;3143203
201812;MG;MONTE SANTO DE MINAS;3143203
201812;MG;MONTE SIAO;3143401
201812;MG;MONTE SIAO;3143401
201812;MG;MONTE SIAO;3143401
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MONTES CLAROS;3143302
201812;MG;MORADA NOVA DE MINAS;3143500
201812;MG;MUNHOZ;3143807
201812;MG;MURIAE;3143906
201812;MG;MURIAE;3143906
201812;MG;MURIAE;3143906
201812;MG;MURIAE;3143906
201812;MG;MURIAE;3143906
201812;MG;MURIAE;3143906
201812;MG;MUTUM;3144003
201812;MG;MUTUM;3144003
201812;MG;MUTUM;3144003
201812;MG;MUZAMBINHO;3144102
201812;MG;MUZAMBINHO;3144102
201812;MG;MUZAMBINHO;3144102
201812;MG;MUZAMBINHO;3144102
201812;MG;NANUQUE;3144300
201812;MG;NANUQUE;3144300
201812;MG;NANUQUE;3144300
201812;MG;NANUQUE;3144300
201812;MG;NANUQUE;3144300
201812;MG;NANUQUE;3144300
201812;MG;NAQUE;3144359
201812;MG;NATERCIA;3144409
201812;MG;NAZARENO;3144508
201812;MG;NEPOMUCENO;3144607
201812;MG;NEPOMUCENO;3144607
201812;MG;NEPOMUCENO;3144607
201812;MG;NEPOMUCENO;3144607
201812;MG;NOVA ERA;3144706
201812;MG;NOVA ERA;3144706
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA LIMA;3144805
201812;MG;NOVA PONTE;3145000
201812;MG;NOVA PONTE;3145000
201812;MG;NOVA PONTE;3145000
201812;MG;NOVA PONTE;3145000
201812;MG;NOVA RESENDE;3145109
201812;MG;NOVA RESENDE;3145109
201812;MG;NOVA SERRANA;3145208
201812;MG;NOVA SERRANA;3145208
201812;MG;NOVA SERRANA;3145208
201812;MG;NOVA SERRANA;3145208
201812;MG;NOVA SERRANA;3145208
201812;MG;NOVA UNIAO;3136603
201812;MG;NOVO CRUZEIRO;3145307
201812;MG;OLIVEIRA;3145604
201812;MG;OLIVEIRA;3145604
201812;MG;OLIVEIRA;3145604
201812;MG;OLIVEIRA;3145604
201812;MG;OLIVEIRA;3145604
201812;MG;OURO BRANCO;3145901
201812;MG;OURO BRANCO;3145901
201812;MG;OURO BRANCO;3145901
201812;MG;OURO BRANCO;3145901
201812;MG;OURO BRANCO;3145901
201812;MG;OURO FINO;3146008
201812;MG;OURO FINO;3146008
201812;MG;OURO FINO;3146008
201812;MG;OURO FINO;3146008
201812;MG;OURO PRETO;3146107
201812;MG;OURO PRETO;3146107
201812;MG;OURO PRETO;3146107
201812;MG;OURO PRETO;3146107
201812;MG;OURO PRETO;3146107
201812;MG;OURO PRETO;3146107
201812;MG;OURO PRETO;3146107
201812;MG;PADRE PARAISO;3146305
201812;MG;PADRE PARAISO;3146305
201812;MG;PAINS;3146503
201812;MG;PALMA;3146701
201812;MG;PALMOPOLIS;3146750
201812;MG;PAPAGAIOS;3146909
201812;MG;PAPAGAIOS;3146909
201812;MG;PAPAGAIOS;3146909
201812;MG;PARA DE MINAS;3147105
201812;MG;PARA DE MINAS;3147105
201812;MG;PARA DE MINAS;3147105
201812;MG;PARA DE MINAS;3147105
201812;MG;PARA DE MINAS;3147105
201812;MG;PARA DE MINAS;3147105
201812;MG;PARACATU;3147006
201812;MG;PARACATU;3147006
201812;MG;PARACATU;3147006
201812;MG;PARACATU;3147006
201812;MG;PARACATU;3147006
201812;MG;PARACATU;3147006
201812;MG;PARACATU;3147006
201812;MG;PARAGUACU;3147204
201812;MG;PARAGUACU;3147204
201812;MG;PARAGUACU;3147204
201812;MG;PARAISOPOLIS;3147303
201812;MG;PARAISOPOLIS;3147303
201812;MG;PARAISOPOLIS;3147303
201812;MG;PARAISOPOLIS;3147303
201812;MG;PARAOPEBA;3147402
201812;MG;PARAOPEBA;3147402
201812;MG;PARAOPEBA;3147402
201812;MG;PASSA QUATRO;3147600
201812;MG;PASSA QUATRO;3147600
201812;MG;PASSA QUATRO;3147600
201812;MG;PASSA TEMPO;3147709
201812;MG;PASSOS;3147907
201812;MG;PASSOS;3147907
201812;MG;PASSOS;3147907
201812;MG;PASSOS;3147907
201812;MG;PASSOS;3147907
201812;MG;PASSOS;3147907
201812;MG;PASSOS;3147907
201812;MG;PASSOS;3147907
201812;MG;PASSOS;3147907
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATOS DE MINAS;3148004
201812;MG;PATROCINIO;3148103
201812;MG;PATROCINIO;3148103
201812;MG;PATROCINIO;3148103
201812;MG;PATROCINIO;3148103
201812;MG;PATROCINIO;3148103
201812;MG;PATROCINIO;3148103
201812;MG;PAULA CANDIDO;3148301
201812;MG;PAVAO;3148509
201812;MG;PECANHA;3148608
201812;MG;PECANHA;3148608
201812;MG;PEDRA AZUL;3148707
201812;MG;PEDRA AZUL;3148707
201812;MG;PEDRA AZUL;3148707
201812;MG;PEDRALVA;3149101
201812;MG;PEDRO LEOPOLDO;3149309
201812;MG;PEDRO LEOPOLDO;3149309
201812;MG;PEDRO LEOPOLDO;3149309
201812;MG;PEDRO LEOPOLDO;3149309
201812;MG;PEDRO LEOPOLDO;3149309
201812;MG;PERDIGAO;3149705
201812;MG;PERDIZES;3149804
201812;MG;PERDIZES;3149804
201812;MG;PERDOES;3149903
201812;MG;PERDOES;3149903
201812;MG;PERDOES;3149903
201812;MG;PERDOES;3149903
201812;MG;PIMENTA;3150505
201812;MG;PIRACEMA;3150604
201812;MG;PIRAJUBA;3150703
201812;MG;PIRANGA;3150802
201812;MG;PIRAPETINGA;3151107
201812;MG;PIRAPORA;3151206
201812;MG;PIRAPORA;3151206
201812;MG;PIRAPORA;3151206
201812;MG;PIRAPORA;3151206
201812;MG;PIRAPORA;3151206
201812;MG;PIRAUBA;3151305
201812;MG;PIRAUBA;3151305
201812;MG;PITANGUI;3151404
201812;MG;PITANGUI;3151404
201812;MG;PITANGUI;3151404
201812;MG;PITANGUI;3151404
201812;MG;PIUMHI;3151503
201812;MG;PIUMHI;3151503
201812;MG;PIUMHI;3151503
201812;MG;PIUMHI;3151503
201812;MG;PLANURA;3151602
201812;MG;POCO FUNDO;3151701
201812;MG;POCO FUNDO;3151701
201812;MG;POCO FUNDO;3151701
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCOS DE CALDAS;3151800
201812;MG;POCRANE;3151909
201812;MG;POMPEU;3152006
201812;MG;POMPEU;3152006
201812;MG;POMPEU;3152006
