Ano;UF;MUNICIPIO;CODMUN_IBGE
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SALVADOR;2927408
202112;BA;SANTA CRUZ CABRALIA;2927705
202112;BA;SANTA MARIA DA VITORIA;2928109
202112;BA;SANTA RITA DE CASSIA;2928406
202112;BA;SANTALUZ;2928000
202112;BA;SANTANA;2928208
202112;BA;SANTO AMARO;2928604
202112;BA;SANTO ANTONIO DE JESUS;2928703
202112;BA;SANTO ESTEVAO;2928802
202112;BA;SAO DESIDERIO;2928901
202112;BA;SAO FELIX;2929008
202112;BA;SAO SEBASTIAO DO PASSE;2929503
202112;BA;SAPEACU;2929602
202112;BA;SAUDE;2929800
202112;BA;SEABRA;2929909
202112;BA;SENHOR DO BONFIM;2930105
202112;BA;SENTO SE;2930204
202112;BA;SERRA DO RAMALHO;2930154
202112;BA;SERRA DOURADA;2930303
202112;BA;SERRINHA;2930501
202112;BA;SIMOES FILHO;2930709
202112;BA;TANHACU;2931004
202112;BA;TAPEROA;2931202
202112;BA;TEIXEIRA DE FREITAS;2931350
202112;BA;TEIXEIRA DE FREITAS;2931350
202112;BA;TUCANO;2931905
202112;BA;UAUA;2932002
202112;BA;UBATA;2932309
202112;BA;UNA;2932507
202112;BA;URANDI;2932606
202112;BA;UTINGA;2932804
202112;BA;VALENCA;2932903
202112;BA;VERA CRUZ;2933208
202112;BA;VITORIA DA CONQUISTA;2933307
202112;BA;VITORIA DA CONQUISTA;2933307
202112;BA;VITORIA DA CONQUISTA;2933307
202112;BA;VITORIA DA CONQUISTA;2933307
202112;BA;WANDERLEY;2933455
202112;BA;XIQUE-XIQUE;2933604
202112;CE;ACARAU;2300200
202112;CE;ACOPIARA;2300309
202112;CE;AMONTADA;2300754
202112;CE;AQUIRAZ;2301000
202112;CE;ARACATI;2301109
202112;CE;ASSARE;2301604
202112;CE;AURORA;2301703
202112;CE;BANABUIU;2301851
202112;CE;BARBALHA;2301901
202112;CE;BARRO;2302008
202112;CE;BATURITE;2302107
202112;CE;BEBERIBE;2302206
202112;CE;BELA CRUZ;2302305
202112;CE;BOA VIAGEM;2302404
202112;CE;BREJO SANTO;2302503
202112;CE;CAMOCIM;2302602
202112;CE;CAMPOS SALES;2302701
202112;CE;CANINDE;2302800
202112;CE;CARIRIACU;2303204
202112;CE;CASCAVEL;2303501
202112;CE;CAUCAIA;2303709
202112;CE;CAUCAIA;2303709
202112;CE;CAUCAIA;2303709
202112;CE;CEDRO;2303808
202112;CE;CRATEUS;2304103
202112;CE;CRATO;2304202
202112;CE;EUSEBIO;2304285
202112;CE;FORQUILHA;2304350
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;FORTALEZA;2304400
202112;CE;GRANJA;2304707
202112;CE;GUARACIABA DO NORTE;2305001
202112;CE;HIDROLANDIA;2305209
202112;CE;HORIZONTE;2305233
202112;CE;ICAPUI;2305357
202112;CE;ICO;2305407
202112;CE;IGUATU;2305506
202112;CE;IPU;2305803
202112;CE;ITAPAGE;2306306
202112;CE;ITAPIPOCA;2306405
202112;CE;ITAREMA;2306553
202112;CE;JAGUARIBE;2306900
202112;CE;JAGUARUANA;2307007
202112;CE;JARDIM;2307106
202112;CE;JIJOCA DE JERICOACOARA;2307254
202112;CE;JUAZEIRO DO NORTE;2307304
202112;CE;JUAZEIRO DO NORTE;2307304
202112;CE;JUAZEIRO DO NORTE;2307304
202112;CE;JUCAS;2307403
202112;CE;LAVRAS DA MANGABEIRA;2307502
202112;CE;LIMOEIRO DO NORTE;2307601
202112;CE;MARACANAU;2307650
202112;CE;MARACANAU;2307650
202112;CE;MARANGUAPE;2307700
202112;CE;MARCO;2307809
202112;CE;MASSAPE;2308005
202112;CE;MOMBACA;2308500
202112;CE;MORADA NOVA;2308708
202112;CE;NOVA RUSSAS;2309300
202112;CE;PACAJUS;2309607
202112;CE;PACATUBA;2309706
202112;CE;PARACURU;2310209
202112;CE;PENTECOSTE;2310704
202112;CE;QUIXADA;2311306
202112;CE;QUIXERAMOBIM;2311405
202112;CE;QUIXERE;2311504
202112;CE;REDENCAO;2311603
202112;CE;RUSSAS;2311801
202112;CE;SANTA QUITERIA;2312205
202112;CE;SANTANA DO ACARAU;2312007
202112;CE;SAO BENEDITO;2312304
202112;CE;SAO GONCALO DO AMARANTE;2312403
202112;CE;SENADOR POMPEU;2312700
202112;CE;SOBRAL;2312908
202112;CE;SOBRAL;2312908
202112;CE;SOBRAL;2312908
202112;CE;SOLONOPOLE;2313005
202112;CE;TABULEIRO DO NORTE;2313104
202112;CE;TAUA;2313302
202112;CE;TIANGUA;2313401
202112;CE;TRAIRI;2313500
202112;CE;UBAJARA;2313609
202112;CE;URUBURETAMA;2313807
202112;CE;VARZEA ALEGRE;2314003
202112;CE;VICOSA DO CEARA;2314102
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA;5300108
202112;DF;BRASILIA (BRAZLANDIA);5300108
202112;DF;BRASILIA (CEILANDIA);5300108
202112;DF;BRASILIA (CEILANDIA);5300108
202112;DF;BRASILIA (GAMA);5300108
202112;DF;BRASILIA (GAMA);5300108
202112;DF;BRASILIA (GUARA);5300108
202112;DF;BRASILIA (NUCLEO BANDEIRANTE);5300108
202112;DF;BRASILIA (PARANOA);5300108
202112;DF;BRASILIA (PLANALTINA);5300108
202112;DF;BRASILIA (SAMAMBAIA);5300108
202112;DF;BRASILIA (SOBRADINHO);5300108
202112;DF;BRASILIA (TAGUATINGA);5300108
202112;DF;BRASILIA (TAGUATINGA);5300108
202112;DF;BRASILIA (TAGUATINGA);5300108
202112;DF;BRASILIA (TAGUATINGA);5300108
202112;ES;AFONSO CLAUDIO;3200102
202112;ES;ALEGRE;3200201
202112;ES;ALFREDO CHAVES;3200300
202112;ES;ANCHIETA;3200409
202112;ES;ARACRUZ;3200607
202112;ES;BAIXO GUANDU;3200805
202112;ES;BARRA DE SAO FRANCISCO;3200904
202112;ES;BOA ESPERANCA;3201001
202112;ES;BREJETUBA;3201159
202112;ES;CACHOEIRO DE ITAPEMIRIM;3201209
202112;ES;CACHOEIRO DE ITAPEMIRIM;3201209
202112;ES;CACHOEIRO DE ITAPEMIRIM;3201209
202112;ES;CARIACICA;3201308
202112;ES;CARIACICA;3201308
202112;ES;CARIACICA;3201308
202112;ES;CASTELO;3201407
202112;ES;COLATINA;3201506
202112;ES;CONCEICAO DA BARRA;3201605
202112;ES;CONCEICAO DO CASTELO;3201704
202112;ES;DOMINGOS MARTINS;3201902
202112;ES;ECOPORANGA;3202108
202112;ES;GUACUI;3202306
202112;ES;GUARAPARI;3202405
202112;ES;GUARAPARI;3202405
202112;ES;IBATIBA;3202454
202112;ES;ICONHA;3202603
202112;ES;ITAGUACU;3202702
202112;ES;ITAPEMIRIM;3202801
202112;ES;ITARANA;3202900
202112;ES;IUNA;3203007
202112;ES;JAGUARE;3203056
202112;ES;JOAO NEIVA;3203130
202112;ES;LINHARES;3203205
202112;ES;MARATAIZES;3203320
202112;ES;MARECHAL FLORIANO;3203346
202112;ES;MARILANDIA;3203353
202112;ES;MIMOSO DO SUL;3203403
202112;ES;MONTANHA;3203502
202112;ES;MUNIZ FREIRE;3203700
202112;ES;MUQUI;3203809
202112;ES;NOVA VENECIA;3203908
202112;ES;PANCAS;3204005
202112;ES;PINHEIROS;3204104
202112;ES;PRESIDENTE KENNEDY;3204302
202112;ES;SANTA LEOPOLDINA;3204500
202112;ES;SANTA MARIA DE JETIBA;3204559
202112;ES;SANTA TERESA;3204609
202112;ES;SAO GABRIEL DA PALHA;3204708
202112;ES;SAO MATEUS;3204906
202112;ES;SAO ROQUE DO CANAA;3204955
202112;ES;SERRA;3205002
202112;ES;SERRA;3205002
202112;ES;SERRA;3205002
202112;ES;SERRA;3205002
202112;ES;SERRA;3205002
202112;ES;SOORETAMA;3205010
202112;ES;VARGEM ALTA;3205036
202112;ES;VENDA NOVA DO IMIGRANTE;3205069
202112;ES;VIANA;3205101
202112;ES;VILA VALERIO;3205176
202112;ES;VILA VELHA;3205200
202112;ES;VILA VELHA;3205200
202112;ES;VILA VELHA;3205200
202112;ES;VILA VELHA;3205200
202112;ES;VILA VELHA;3205200
202112;ES;VILA VELHA;3205200
202112;ES;VILA VELHA;3205200
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;ES;VITORIA;3205309
202112;GO;AGUAS LINDAS DE GOIAS;5200258
202112;GO;ALEXANIA;5200308
202112;GO;ALVORADA DO NORTE;5200803
202112;GO;ANAPOLIS;5201108
202112;GO;ANAPOLIS;5201108
202112;GO;ANAPOLIS;5201108
202112;GO;ANAPOLIS;5201108
202112;GO;ANAPOLIS;5201108
202112;GO;ANICUNS;5201306
202112;GO;APARECIDA DE GOIANIA;5201405
202112;GO;APARECIDA DE GOIANIA;5201405
202112;GO;BELA VISTA DE GOIAS;5203302
202112;GO;BOM JARDIM DE GOIAS;5203401
202112;GO;BOM JESUS DE GOIAS;5203500
202112;GO;BURITI ALEGRE;5203906
202112;GO;CACHOEIRA ALTA;5204102
202112;GO;CACU;5204300
202112;GO;CAIAPONIA;5204409
202112;GO;CALDAS NOVAS;5204508
202112;GO;CAMPINORTE;5204706
202112;GO;CAMPO ALEGRE DE GOIAS;5204805
202112;GO;CAMPOS BELOS;5204904
202112;GO;CATALAO;5205109
202112;GO;CAVALCANTE;5205307
202112;GO;CERES;5205406
202112;GO;CHAPADAO DO CEU;5205471
202112;GO;CORUMBA DE GOIAS;5205802
202112;GO;CORUMBAIBA;5205901
202112;GO;CRISTALINA;5206206
202112;GO;CRIXAS;5206404
202112;GO;DOVERLANDIA;5207253
202112;GO;EDEIA;5207402
202112;GO;FAZENDA NOVA;5207600
202112;GO;FIRMINOPOLIS;5207808
202112;GO;FORMOSA;5208004
202112;GO;GOIANDIRA;5208509
202112;GO;GOIANESIA;5208608
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIANIA;5208707
202112;GO;GOIAS;5208905
202112;GO;GOIATUBA;5209101
202112;GO;INACIOLANDIA;5209937
202112;GO;INDIARA;5209952
202112;GO;INHUMAS;5210000
202112;GO;IPAMERI;5210109
202112;GO;IPORA;5210208
202112;GO;ITABERAI;5210406
202112;GO;ITAGUARU;5210604
202112;GO;ITAPACI;5210901
202112;GO;ITAPIRAPUA;5211008
202112;GO;ITAPURANGA;5211206
202112;GO;ITARUMA;5211305
202112;GO;ITUMBIARA;5211503
202112;GO;ITUMBIARA;5211503
202112;GO;JANDAIA;5211701
202112;GO;JARAGUA;5211800
202112;GO;JATAI;5211909
202112;GO;JATAI;5211909
202112;GO;JOVIANIA;5212105
202112;GO;JUSSARA;5212204
202112;GO;LUZIANIA;5212501
202112;GO;MARA ROSA;5212808
202112;GO;MATRINCHA;5212956
202112;GO;MAURILANDIA;5213004
202112;GO;MINACU;5213087
202112;GO;MINEIROS;5213103
202112;GO;MONTIVIDIU;5213756
202112;GO;MORRINHOS;5213806
202112;GO;MOZARLANDIA;5214002
202112;GO;NEROPOLIS;5214507
202112;GO;NIQUELANDIA;5214606
202112;GO;NOVA CRIXAS;5214838
202112;GO;NOVO GAMA;5215231
202112;GO;ORIZONA;5215306
202112;GO;PADRE BERNARDO;5215603
202112;GO;PALMEIRAS DE GOIAS;5215702
202112;GO;PARAUNA;5216403
202112;GO;PIRACANJUBA;5217104
202112;GO;PIRANHAS;5217203
202112;GO;PIRENOPOLIS;5217302
202112;GO;PIRES DO RIO;5217401
202112;GO;PLANALTINA;5217609
202112;GO;PONTALINA;5217708
202112;GO;PORANGATU;5218003
202112;GO;POSSE;5218300
202112;GO;QUIRINOPOLIS;5218508
202112;GO;RIO VERDE;5218805
