Ano;UF;CODMUN;MUNICIPIO;CODMUN_IBGE
202012;ES;21508;DOMINGOS MARTINS;3201902
202012;ES;2455;ECOPORANGA;3202108
202012;ES;27148;GUACUI;3202306
202012;ES;18308;GUARAPARI;3202405
202012;ES;18308;GUARAPARI;3202405
202012;ES;41241;IBATIBA;3202454
202012;ES;11398;IBIRACU;3202504
202012;ES;38106;ICONHA;3202603
202012;ES;31457;ITAGUACU;3202702
202012;ES;22703;ITAPEMIRIM;3202801
202012;ES;13712;ITARANA;3202900
202012;ES;9733;IUNA;3203007
202012;ES;41186;JAGUARE;3203056
202012;ES;44468;JOAO NEIVA;3203130
202012;ES;25339;LINHARES;3203205
202012;ES;25339;LINHARES;3203205
202012;ES;52106;MARATAIZES;3203320
202012;ES;48835;MARECHAL FLORIANO;3203346
202012;ES;40778;MARILANDIA;3203353
202012;ES;8473;MIMOSO DO SUL;3203403
202012;ES;3935;MONTANHA;3203502
202012;ES;23001;MUNIZ FREIRE;3203700
202012;ES;14072;MUQUI;3203809
202012;ES;4006;NOVA VENECIA;3203908
202012;ES;37657;PANCAS;3204005
202012;ES;42233;PEDRO CANARIO;3204054
202012;ES;25456;PINHEIROS;3204104
202012;ES;16623;PIUMA;3204203
202012;ES;6468;PRESIDENTE KENNEDY;3204302
202012;ES;39019;RIO NOVO DO SUL;3204401
202012;ES;33455;SANTA LEOPOLDINA;3204500
202012;ES;44695;SANTA MARIA DE JETIBA;3204559
202012;ES;20059;SANTA TERESA;3204609
202012;ES;11219;SAO GABRIEL DA PALHA;3204708
202012;ES;2345;SAO JOSE DO CALCADO;3204807
202012;ES;33527;SAO MATEUS;3204906
202012;ES;53875;SAO ROQUE DO CANAA;3204955
202012;ES;29081;SERRA;3205002
202012;ES;29081;SERRA;3205002
202012;ES;29081;SERRA;3205002
202012;ES;29081;SERRA;3205002
202012;ES;29081;SERRA;3205002
202012;ES;56047;SOORETAMA;3205010
202012;ES;45120;VARGEM ALTA;3205036
202012;ES;44444;VENDA NOVA DO IMIGRANTE;3205069
202012;ES;2754;VIANA;3205101
202012;ES;53954;VILA VALERIO;3205176
202012;ES;16317;VILA VELHA;3205200
202012;ES;16317;VILA VELHA;3205200
202012;ES;16317;VILA VELHA;3205200
202012;ES;16317;VILA VELHA;3205200
202012;ES;16317;VILA VELHA;3205200
202012;ES;16317;VILA VELHA;3205200
202012;ES;16317;VILA VELHA;3205200
202012;ES;16317;VILA VELHA;3205200
202012;ES;16317;VILA VELHA;3205200
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;ES;29665;VITORIA;3205309
202012;GO;52113;AGUAS LINDAS DE GOIAS;5200258
202012;GO;12359;ALEXANIA;5200308
202012;GO;39064;ALVORADA DO NORTE;5200803
202012;GO;39260;ANAPOLIS;5201108
202012;GO;39260;ANAPOLIS;5201108
202012;GO;39260;ANAPOLIS;5201108
202012;GO;39260;ANAPOLIS;5201108
202012;GO;39260;ANAPOLIS;5201108
202012;GO;25762;ANICUNS;5201306
202012;GO;39961;APARECIDA DE GOIANIA;5201405
202012;GO;39961;APARECIDA DE GOIANIA;5201405
202012;GO;39961;APARECIDA DE GOIANIA;5201405
202012;GO;13138;APORE;5201504
202012;GO;11604;BELA VISTA DE GOIAS;5203302
202012;GO;25999;BOM JARDIM DE GOIAS;5203401
202012;GO;39545;BOM JESUS DE GOIAS;5203500
202012;GO;13891;BURITI ALEGRE;5203906
202012;GO;36964;CACHOEIRA ALTA;5204102
202012;GO;23386;CACU;5204300
202012;GO;36971;CAIAPONIA;5204409
202012;GO;10241;CALDAS NOVAS;5204508
202012;GO;36902;CAMPINORTE;5204706
202012;GO;10320;CAMPO ALEGRE DE GOIAS;5204805
202012;GO;23520;CAMPOS BELOS;5204904
202012;GO;1487;CARMO DO RIO VERDE;5205000
202012;GO;14704;CATALAO;5205109
202012;GO;14704;CATALAO;5205109
202012;GO;10313;CAVALCANTE;5205307
202012;GO;29232;CERES;5205406
202012;GO;50517;CHAPADAO DO CEU;5205471
202012;GO;39552;CORUMBA DE GOIAS;5205802
202012;GO;21584;CORUMBAIBA;5205901
202012;GO;31024;CRISTALINA;5206206
202012;GO;31000;CRIXAS;5206404
202012;GO;41674;DOVERLANDIA;5207253
202012;GO;7931;EDEIA;5207402
202012;GO;36737;FAZENDA NOVA;5207600
202012;GO;34179;FIRMINOPOLIS;5207808
202012;GO;30410;FORMOSA;5208004
202012;GO;25913;GOIANDIRA;5208509
202012;GO;3588;GOIANESIA;5208608
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;26242;GOIANIA;5208707
202012;GO;9070;GOIANIRA;5208806
202012;GO;26338;GOIAS;5208905
202012;GO;21962;GOIATUBA;5209101
202012;GO;43830;GOUVELANDIA;5209150
202012;GO;24127;IACIARA;5209903
202012;GO;50160;INACIOLANDIA;5209937
202012;GO;41715;INDIARA;5209952
202012;GO;3454;INHUMAS;5210000
202012;GO;22150;IPAMERI;5210109
202012;GO;39985;IPORA;5210208
202012;GO;36036;ITABERAI;5210406
202012;GO;31488;ITAGUARU;5210604
202012;GO;4518;ITAPACI;5210901
202012;GO;22727;ITAPIRAPUA;5211008
202012;GO;18236;ITAPURANGA;5211206
202012;GO;40503;ITARUMA;5211305
202012;GO;31505;ITUMBIARA;5211503
202012;GO;31505;ITUMBIARA;5211503
202012;GO;24237;JANDAIA;5211701
202012;GO;7694;JARAGUA;5211800
202012;GO;19905;JATAI;5211909
202012;GO;19905;JATAI;5211909
202012;GO;17574;JOVIANIA;5212105
202012;GO;36373;JUSSARA;5212204
202012;GO;31794;LUZIANIA;5212501
202012;GO;2091;MARA ROSA;5212808
202012;GO;43861;MATRINCHA;5212956
202012;GO;37712;MAURILANDIA;5213004
202012;GO;20839;MINACU;5213087
202012;GO;16647;MINEIROS;5213103
202012;GO;4020;MONTES CLAROS DE GOIAS;5213707
202012;GO;43885;MONTIVIDIU;5213756
202012;GO;21993;MORRINHOS;5213806
202012;GO;17639;MOZARLANDIA;5214002
202012;GO;24976;NEROPOLIS;5214507
202012;GO;3162;NIQUELANDIA;5214606
202012;GO;41014;NOVA CRIXAS;5214838
202012;GO;54757;NOVO GAMA;5215231
202012;GO;6509;ORIZONA;5215306
202012;GO;20114;PADRE BERNARDO;5215603
202012;GO;37891;PALMEIRAS DE GOIAS;5215702
202012;GO;1092;PARAUNA;5216403
202012;GO;5854;PIRACANJUBA;5217104
202012;GO;25054;PIRANHAS;5217203
202012;GO;2802;PIRENOPOLIS;5217302
202012;GO;25061;PIRES DO RIO;5217401
202012;GO;16733;PLANALTINA;5217609
202012;GO;34791;PONTALINA;5217708
202012;GO;6169;PORANGATU;5218003
202012;GO;21395;POSSE;5218300
202012;GO;4611;QUIRINOPOLIS;5218508
202012;GO;29579;RIO VERDE;5218805
202012;GO;29579;RIO VERDE;5218805
202012;GO;29579;RIO VERDE;5218805
202012;GO;29579;RIO VERDE;5218805
202012;GO;29579;RIO VERDE;5218805
202012;GO;13798;RUBIATABA;5218904
202012;GO;23290;SANCLERLANDIA;5219001
202012;GO;36634;SANTA HELENA DE GOIAS;5219308
202012;GO;27492;SANTA TEREZINHA DE GOIAS;5219704
202012;GO;5043;SAO DOMINGOS;5219803
202012;GO;18834;SAO LUIS DE MONTES BELOS;5220108
202012;GO;36720;SAO MIGUEL DO ARAGUAIA;5220207
202012;GO;36799;SAO SIMAO;5220405
202012;GO;44066;SENADOR CANEDO;5220454
202012;GO;11491;SERRANOPOLIS;5220504
202012;GO;29610;SILVANIA;5220603
202012;GO;17787;TRINDADE;5221403
202012;GO;35587;URUACU;5221601
202012;GO;40132;URUANA;5221700
202012;GO;54764;VALPARAISO DE GOIAS;5221858
202012;GO;12067;VIANOPOLIS;5222005
202012;GO;40895;VICENTINOPOLIS;5222054
202012;MA;41193;ACAILANDIA;2100055
202012;MA;30128;AMARANTE DO MARANHAO;2100600
202012;MA;13437;ARAIOSES;2100907
202012;MA;5359;BACABAL;2101202
202012;MA;5359;BACABAL;2101202
202012;MA;7481;BALSAS;2101400
202012;MA;7481;BALSAS;2101400
202012;MA;10708;BARRA DO CORDA;2101608
202012;MA;28415;BARREIRINHAS;2101707
202012;MA;21838;BOM JARDIM;2102002
202012;MA;40242;BREJO;2102101
202012;MA;27210;BURITI;2102200
202012;MA;48804;BURITICUPU;2102325
202012;MA;10643;CANTANHEDE;2102705
202012;MA;37334;CAROLINA;2102804
202012;MA;15112;CARUTAPERA;2102903
202012;MA;37310;CAXIAS;2103000
202012;MA;37310;CAXIAS;2103000
202012;MA;11965;CHAPADINHA;2103208
202012;MA;30654;CODO;2103307
202012;MA;17426;COELHO NETO;2103406
202012;MA;35178;COLINAS;2103505
202012;MA;21814;COROATA;2103604
202012;MA;40620;CURURUPU;2103703
202012;MA;26156;DOM PEDRO;2103802
202012;MA;31330;ESPERANTINOPOLIS;2104008
202012;MA;41588;ESTREITO;2104057
202012;MA;8930;FORTALEZA DOS NOGUEIRAS;2104107
202012;MA;57101;GOVERNADOR NUNES FREIRE;2104677
202012;MA;9331;GRAJAU;2104800
202012;MA;16269;IGARAPE GRANDE;2105203
202012;MA;34643;IMPERATRIZ;2105302
202012;MA;34643;IMPERATRIZ;2105302
202012;MA;34643;IMPERATRIZ;2105302
202012;MA;34643;IMPERATRIZ;2105302
202012;MA;34643;IMPERATRIZ;2105302
202012;MA;40455;ITAPECURU MIRIM;2105401
202012;MA;26149;JOAO LISBOA;2105500
202012;MA;7182;LAGO DA PEDRA;2105708
202012;MA;17354;LORETO;2106102
202012;MA;29744;MIRADOR;2106706
202012;MA;16506;MIRINZAL;2106805
202012;MA;7175;PACO DO LUMIAR;2107506
202012;MA;14618;PASSAGEM FRANCA;2107902
202012;MA;37798;PAULO RAMOS;2108108
202012;MA;20372;PEDREIRAS;2108207
202012;MA;12050;PINDARE MIRIM;2108504
202012;MA;29696;PINHEIRO;2108603
202012;MA;21591;POCAO DE PEDRAS;2108900
202012;MA;39576;PORTO FRANCO;2109007
202012;MA;26606;PRESIDENTE DUTRA;2109106
202012;MA;34258;RIACHAO;2109502
202012;MA;39480;ROSARIO;2109601
202012;MA;5029;SANTA HELENA;2109809
202012;MA;18748;SANTA INES;2109908
202012;MA;6860;SANTA LUZIA;2110005
202012;MA;32092;SAO BENTO;2110500
202012;MA;18803;SAO BERNARDO;2110609
202012;MA;36689;SAO DOMINGOS DO MARANHAO;2110708
202012;MA;27612;SAO JOAO BATISTA;2111003
202012;MA;6970;SAO JOAO DOS PATOS;2111102
202012;MA;32188;SAO JOSE DE RIBAMAR;2111201
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;37406;SAO LUIS;2111300
202012;MA;10887;SAO MATEUS DO MARANHAO;2111508
202012;MA;15411;SAO RAIMUNDO DAS MANGABEIRAS;2111607
202012;MA;33163;TASSO FRAGOSO;2112001
202012;MA;3131;TIMON;2112209
202012;MA;9795;TUNTUM;2112308
202012;MA;18494;TUTOIA;2112506
202012;MA;24244;VARGEM GRANDE;2112704
202012;MA;29926;VIANA;2112803
202012;MA;34447;VITORIA DO MEARIM;2112902
202012;MA;38962;VITORINO FREIRE;2113009
202012;MA;44822;ZE DOCA;2114007
202012;MG;28989;ABAETE;3100203
202012;MG;33651;ABRE CAMPO;3100302
202012;MG;8253;AGUA BOA;3100609
202012;MG;20712;AGUAS FORMOSAS;3100906
202012;MG;29854;AIMORES;3101102
202012;MG;8576;ALEM PARAIBA;3101508
202012;MG;12397;ALFENAS;3101607
202012;MG;16898;ALMENARA;3101706
202012;MG;25597;ALPINOPOLIS;3101904
202012;MG;34588;ALTEROSA;3102001
202012;MG;6080;ALVINOPOLIS;3102308
202012;MG;16984;ANDRADAS;3102605
202012;MG;25786;ANDRELANDIA;3102803
202012;MG;30207;ANTONIO CARLOS;3102902
202012;MG;13444;ARACUAI;3103405
202012;MG;17990;ARAGUARI;3103504
202012;MG;35721;ARAUJOS;3103900
202012;MG;6420;ARAXA;3104007
202012;MG;6444;ARCEBURGO;3104106
202012;MG;9386;ARCOS;3104205
202012;MG;13406;AREADO;3104304
202012;MG;22332;ARINOS;3104502
202012;MG;26912;ASTOLFO DUTRA;3104601
202012;MG;6657;ATALEIA;3104700
202012;MG;24048;BAMBUI;3105103
202012;MG;37437;BARAO DE COCAIS;3105400
202012;MG;7467;BARBACENA;3105608
202012;MG;7467;BARBACENA;3105608
202012;MG;19606;BARROSO;3105905
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;24828;BELO HORIZONTE;3106200
202012;MG;33840;BELO ORIENTE;3106309
202012;MG;5744;BERILO;3106507
202012;MG;11666;BETIM;3106705
202012;MG;11666;BETIM;3106705
202012;MG;20925;BICAS;3106903
202012;MG;30623;BOA ESPERANCA;3107109
202012;MG;39772;BOCAIUVA;3107307
202012;MG;6255;BOM DESPACHO;3107406
202012;MG;12926;BOM JESUS DA PENHA;3107604
202012;MG;30630;BOM SUCESSO;3108008
202012;MG;35154;BONFIM;3108107
202012;MG;6262;BONFINOPOLIS DE MINAS;3108206
202012;MG;6231;BORDA DA MATA;3108305
202012;MG;8985;BOTELHOS;3108404
202012;MG;52948;BRASILANDIA DE MINAS;3108552
202012;MG;17880;BRASILIA DE MINAS;3108602
202012;MG;31189;BRASOPOLIS;3108909
202012;MG;35673;BRUMADINHO;3109006
202012;MG;40606;BUENO BRANDAO;3109105
202012;MG;9719;BUENOPOLIS;3109204
202012;MG;9726;BURITIS;3109303
202012;MG;13970;BURITIZEIRO;3109402
202012;MG;14890;CABO VERDE;3109501
202012;MG;23843;CACHOEIRA DE MINAS;3109709
202012;MG;37190;CAETE;3110004
202012;MG;10492;CALDAS;3110301
202012;MG;19390;CAMANDUCAIA;3110509
202012;MG;23908;CAMBUI;3110608
202012;MG;37176;CAMPANHA;3110905
202012;MG;1690;CAMPESTRE;3111002
202012;MG;7319;CAMPINA VERDE;3111101
202012;MG;15033;CAMPO BELO;3111200
202012;MG;23867;CAMPOS ALTOS;3111507
202012;MG;28233;CAMPOS GERAIS;3111606
202012;MG;37286;CANAPOLIS;3111804
202012;MG;7292;CANDEIAS;3112000
202012;MG;19376;CAPELINHA;3112307
202012;MG;32755;CAPINOPOLIS;3112604
202012;MG;23805;CARANDAI;3113206
202012;MG;23812;CARANGOLA;3113305
202012;MG;23874;CARATINGA;3113404
202012;MG;1755;CARLOS CHAGAS;3113701
202012;MG;15064;CARMO DA MATA;3114006
202012;MG;28226;CARMO DO PARANAIBA;3114303
202012;MG;37066;CARMO DO RIO CLARO;3114402
202012;MG;37107;CARMOPOLIS DE MINAS;3114501
202012;MG;23623;CASSIA;3115102
202012;MG;32528;CATAGUASES;3115300
202012;MG;5201;CAXAMBU;3115508
202012;MG;15985;CENTRALINA;3115805
202012;MG;53002;CHAPADA GAUCHA;3116159
202012;MG;12366;CLAUDIO;3116605
202012;MG;17299;COIMBRA;3116704
202012;MG;35068;CONCEICAO DA APARECIDA;3117108
202012;MG;3739;CONCEICAO DAS ALAGOAS;3117306
202012;MG;12847;CONCEICAO DO MATO DENTRO;3117504
202012;MG;21632;CONCEICAO DO RIO VERDE;3117702
202012;MG;35130;CONGONHAS;3118007
202012;MG;8882;CONSELHEIRO LAFAIETE;3118304
202012;MG;17316;CONSELHEIRO PENA;3118403
202012;MG;21625;CONTAGEM;3118601
202012;MG;21625;CONTAGEM;3118601
202012;MG;21625;CONTAGEM;3118601
202012;MG;21625;CONTAGEM;3118601
202012;MG;21625;CONTAGEM;3118601
202012;MG;21625;CONTAGEM;3118601
202012;MG;21625;CONTAGEM;3118601
202012;MG;26053;COQUEIRAL;3118700
202012;MG;30568;CORACAO DE JESUS;3118809
202012;MG;3760;CORINTO;3119104
202012;MG;8868;COROACI;3119203
202012;MG;12861;COROMANDEL;3119302
202012;MG;21663;CORONEL FABRICIANO;3119401
202012;MG;13327;CRISTAIS;3120201
202012;MG;26682;CRISTINA;3120508
202012;MG;40170;CRUZILIA;3120805
202012;MG;4745;CURVELO;3120904
202012;MG;34289;DIAMANTINA;3121605
202012;MG;12122;DIVINO;3122009
202012;MG;25212;DIVINOPOLIS;3122306
202012;MG;25212;DIVINOPOLIS;3122306
202012;MG;25212;DIVINOPOLIS;3122306
202012;MG;25212;DIVINOPOLIS;3122306
202012;MG;25212;DIVINOPOLIS;3122306
202012;MG;25212;DIVINOPOLIS;3122306
202012;MG;3791;DOM SILVERIO;3122702
202012;MG;26132;DORES DO INDAIA;3123205
202012;MG;3241;ELOI MENDES;3123601
202012;MG;16977;ENTRE RIOS DE MINAS;3123908
202012;MG;22253;ERVALIA;3124005
202012;MG;26905;ESMERALDAS;3124104
202012;MG;31323;ESPERA FELIZ;3124203
202012;MG;35886;ESPINOSA;3124302
202012;MG;6547;ESTIVA;3124500
202012;MG;18061;ESTRELA DO SUL;3124807
202012;MG;31873;EXTREMA;3125101
202012;MG;24787;FERROS;3125903
202012;MG;34973;FORMIGA;3126109
202012;MG;22239;FRANCISCO SA;3126703
202012;MG;40101;FRUTAL;3127107
202012;MG;17251;GOVERNADOR VALADARES;3127701
202012;MG;17251;GOVERNADOR VALADARES;3127701
202012;MG;17251;GOVERNADOR VALADARES;3127701
202012;MG;17251;GOVERNADOR VALADARES;3127701
202012;MG;17251;GOVERNADOR VALADARES;3127701
202012;MG;26589;GRAO MOGOL;3127800
202012;MG;36232;GUANHAES;3128006
202012;MG;9685;GUARANESIA;3128303
202012;MG;13877;GUARANI;3128402
202012;MG;31646;GUAXUPE;3128709
202012;MG;36218;GUIMARANIA;3128907
202012;MG;8040;HELIODORA;3129202
202012;MG;10193;IAPU;3129301
202012;MG;20190;IBIA;3129509
202012;MG;33606;IBIRACI;3129707
202012;MG;33637;IBIRITE;3129806
202012;MG;8239;IGARAPE;3130101
202012;MG;39215;INDIANOPOLIS;3130705
202012;MG;3409;INHAPIM;3130903
202012;MG;17677;IPANEMA;3131208
202012;MG;22136;IPATINGA;3131307
202012;MG;22136;IPATINGA;3131307
202012;MG;22136;IPATINGA;3131307
202012;MG;22136;IPATINGA;3131307
202012;MG;22136;IPATINGA;3131307
202012;MG;22136;IPATINGA;3131307
202012;MG;30939;IPUIUNA;3131505
202012;MG;35563;IRAI DE MINAS;3131604
202012;MG;4453;ITABIRA;3131703
202012;MG;4460;ITABIRINHA;3131802
202012;MG;9520;ITABIRITO;3131901
202012;MG;18157;ITACARAMBI;3132107
202012;MG;22662;ITAGUARA;3132206
202012;MG;31426;ITAJUBA;3132404
202012;MG;35989;ITAMARANDIBA;3132503
202012;MG;9506;ITAMBACURI;3132701
202012;MG;18133;ITAMONTE;3133006
202012;MG;22631;ITANHANDU;3133105
202012;MG;26967;ITANHOMI;3133204
202012;MG;31378;ITAOBIM;3133303
202012;MG;40400;ITAPECERICA;3133501
202012;MG;43191;ITAU DE MINAS;3133758
202012;MG;13640;ITAUNA;3133808
202012;MG;31392;ITUIUTABA;3134202
202012;MG;40390;ITURAMA;3134400
202012;MG;7034;JABOTICATUBAS;3134608
202012;MG;14522;JACINTO;3134707
202012;MG;14429;JACUI;3134806
202012;MG;18920;JACUTINGA;3134905
202012;MG;50304;JAIBA;3135050
202012;MG;27753;JANAUBA;3135100
202012;MG;32078;JANUARIA;3135209
202012;MG;7979;JEQUERI;3135506
202012;MG;20310;JEQUITINHONHA;3135803
202012;MG;30393;JOAIMA;3136009
202012;MG;39411;JOAO MONLEVADE;3136207
202012;MG;3540;JOAO PINHEIRO;3136306
202012;MG;50328;JUATUBA;3136652
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;22796;JUIZ DE FORA;3136702
202012;MG;36696;LADAINHA;3137007
202012;MG;1308;LAGAMAR;3137106
202012;MG;6891;LAGOA DA PRATA;3137205
202012;MG;14333;LAGOA DOURADA;3137403
202012;MG;18762;LAGOA FORMOSA;3137502
202012;MG;23207;LAGOA SANTA;3137601
202012;MG;32205;LAJINHA;3137700
202012;MG;32061;LAMBARI;3137809
202012;MG;10069;LAVRAS;3138203
202012;MG;20327;LEOPOLDINA;3138401
202012;MG;25119;LIBERDADE;3138500
202012;MG;29586;LIMA DUARTE;3138609
202012;MG;40527;LUZ;3138807
202012;MG;6901;MACHADO;3139003
202012;MG;14388;MALACACHETA;3139201
202012;MG;18755;MANGA;3139300
202012;MG;23362;MANHUACU;3139409
202012;MG;27760;MANHUMIRIM;3139508
202012;MG;32126;MANTENA;3139607
202012;MG;6884;MARIA DA FE;3139904
202012;MG;10052;MARIANA;3140001
202012;MG;32164;MARTINHO CAMPOS;3140506
202012;MG;7041;MATEUS LEME;3140704
202012;MG;6925;MATIAS BARBOSA;3140803
202012;MG;10162;MATIPO;3140902
202012;MG;14292;MATO VERDE;3141009
202012;MG;18944;MATOZINHOS;3141108
202012;MG;33785;MEDINA;3141405
202012;MG;2503;MERCES;3141603
202012;MG;12184;MINAS NOVAS;3141801
202012;MG;20956;MIRABELA;3142007
202012;MG;25308;MIRADOURO;3142106
202012;MG;29830;MIRAI;3142205
202012;MG;35202;MOEDA;3142304
202012;MG;9025;MONSENHOR PAULO;3142601
202012;MG;17495;MONTE ALEGRE DE MINAS;3142809
202012;MG;21883;MONTE AZUL;3142908
202012;MG;26235;MONTE BELO;3143005
202012;MG;35219;MONTE CARMELO;3143104
